INDUSTRY,YEAR,SATIS,CONFIRM,IDEAL,OVERALLX,CUSTOMX,WRONGX,OVERALLQ,CUSTOMQ,WRONGQ,PQ,QP,COMP,HANDLE,REPUR,HIGHPTOL,LOWPTOL,AGE,EDUCAT,HISPANIC,RACE_1,RACE_2,RACE_3,RACE_4,RACE_5,INCOME,GENDER,ZIPCODE
5001,2015,8,1,8,9.0,8.0,2.0,10.0,8.0,9.0,9.0,9.0,0.0,,9.0,10.0,,19,2.0,0.0,1.0,,,,,3.0,1.0,34652.0
5001,2015,10,9,9,10.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,0.0,,10.0,26.0,,43,2.0,0.0,1.0,,,,,5.0,2.0,30701.0
5001,2015,10,10,10,10.0,10.0,8.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,98.0,,52,2.0,0.0,1.0,,,,,5.0,2.0,36442.0
5001,2015,10,10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,10.0,25.0,,68,2.0,0.0,1.0,,,,,1.0,2.0,33773.0
5001,2015,10,10,10,10.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,98.0,,20,3.0,0.0,1.0,,,,,2.0,2.0,42041.0
5001,2015,8,8,8,10.0,8.0,6.0,9.0,9.0,9.0,7.0,8.0,0.0,,10.0,1.0,,50,5.0,0.0,1.0,,,,,4.0,2.0,32207.0
5001,2015,10,10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,5.0,,46,5.0,0.0,1.0,,,,,5.0,2.0,72113.0
5001,2015,10,10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,101.0,,44,2.0,0.0,1.0,,,,,2.0,2.0,30680.0
5001,2015,10,10,10,8.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,6.0,,40,3.0,0.0,1.0,,,,,5.0,2.0,35146.0
5001,2015,10,10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,5.0,,33,2.0,0.0,1.0,,,,,5.0,2.0,29485.0
5001,2015,10,9,9,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,98.0,,69,4.0,0.0,1.0,,,,,3.0,2.0,33324.0
5001,2015,10,10,10,10.0,9.0,1.0,10.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0,26.0,,32,5.0,0.0,1.0,,,,,6.0,2.0,11201.0
5001,2015,10,10,9,9.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,15.0,,56,2.0,0.0,1.0,,,,,4.0,2.0,38127.0
5001,2015,10,10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,98.0,,46,2.0,0.0,1.0,,,,,4.0,2.0,39301.0
5001,2015,10,10,10,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,26.0,,27,2.0,0.0,1.0,,,,,2.0,2.0,34606.0
5001,2015,10,10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,101.0,,63,2.0,0.0,1.0,,,,,1.0,2.0,70466.0
5001,2015,10,10,10,8.0,10.0,9.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,98.0,,57,4.0,0.0,1.0,,,,,4.0,1.0,75779.0
5001,2015,10,10,10,10.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0,1.0,10.0,10.0,26.0,,28,5.0,0.0,1.0,,,,,7.0,2.0,60615.0
5001,2015,10,6,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,1.0,10.0,10.0,26.0,,28,4.0,0.0,1.0,,,,,3.0,1.0,38863.0
5001,2015,10,10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,5.0,,57,5.0,0.0,1.0,,,,,5.0,1.0,28584.0
5001,2015,10,9,9,10.0,10.0,10.0,9.0,9.0,9.0,7.0,9.0,1.0,9.0,10.0,26.0,,53,4.0,0.0,1.0,,,,,6.0,2.0,30736.0
5001,2015,10,9,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,5.0,,64,4.0,0.0,1.0,,,,,7.0,2.0,31705.0
5001,2015,7,8,7,8.0,9.0,8.0,8.0,5.0,8.0,98.0,98.0,0.0,,98.0,,,50,3.0,0.0,1.0,,,,,5.0,2.0,60148.0
5001,2015,7,8,5,98.0,8.0,8.0,7.0,7.0,7.0,9.0,7.0,0.0,,6.0,1.0,,53,5.0,0.0,1.0,,,,,99.0,2.0,34787.0
5001,2015,1,1,1,10.0,5.0,6.0,2.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,,101.0,39,4.0,0.0,1.0,,,,,3.0,2.0,29624.0
5001,2015,5,4,3,6.0,5.0,4.0,7.0,6.0,8.0,3.0,2.0,0.0,,1.0,,98.0,59,5.0,0.0,1.0,,,,,7.0,1.0,30153.0
5001,2015,7,7,6,7.0,7.0,2.0,7.0,7.0,7.0,7.0,7.0,0.0,,6.0,0.0,,28,4.0,0.0,1.0,,,,,6.0,2.0,32669.0
5001,2015,4,5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,,5.0,,98.0,51,3.0,0.0,1.0,,,,,99.0,2.0,33021.0
5001,2015,4,5,5,5.0,5.0,5.0,6.0,5.0,4.0,3.0,5.0,0.0,,5.0,,25.0,38,1.0,0.0,1.0,,,,,2.0,1.0,30132.0
5001,2015,6,6,4,6.0,8.0,3.0,6.0,8.0,9.0,7.0,7.0,0.0,,7.0,2.0,,31,4.0,0.0,2.0,,,,,3.0,1.0,37013.0
5001,2015,8,7,8,9.0,10.0,9.0,8.0,9.0,6.0,4.0,4.0,1.0,9.0,8.0,1.0,,62,5.0,0.0,1.0,,,,,1.0,2.0,21209.0
5001,2015,8,7,8,9.0,8.0,10.0,7.0,7.0,7.0,8.0,8.0,0.0,,7.0,1.0,,44,3.0,0.0,1.0,3.0,,,,3.0,1.0,38478.0
5001,2015,6,5,5,10.0,9.0,5.0,9.0,7.0,8.0,2.0,4.0,0.0,,6.0,1.0,,40,3.0,0.0,1.0,,,,,4.0,2.0,37921.0
5001,2015,7,6,6,7.0,7.0,7.0,7.0,6.0,8.0,4.0,7.0,0.0,,98.0,,,62,5.0,0.0,1.0,,,,,6.0,1.0,33140.0
5001,2015,7,2,8,9.0,10.0,10.0,8.0,8.0,9.0,7.0,5.0,0.0,,8.0,5.0,,35,4.0,0.0,1.0,,,,,4.0,2.0,37920.0
5001,2015,8,6,8,9.0,9.0,9.0,7.0,8.0,8.0,6.0,8.0,1.0,5.0,8.0,101.0,,50,3.0,0.0,1.0,,,,,7.0,2.0,20112.0
5001,2015,10,8,5,7.0,10.0,10.0,10.0,9.0,10.0,10.0,10.0,0.0,,7.0,10.0,,88,4.0,0.0,1.0,,,,,7.0,1.0,30022.0
5001,2015,7,7,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,,7.0,98.0,,52,3.0,0.0,1.0,,,,,1.0,1.0,37217.0
5001,2015,5,6,5,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,,6.0,10.0,,48,5.0,0.0,2.0,,,,,7.0,2.0,24517.0
5001,2015,4,6,7,6.0,8.0,5.0,7.0,6.0,6.0,6.0,6.0,0.0,,7.0,98.0,,31,5.0,1.0,1.0,,,,,3.0,2.0,77054.0
5001,2015,8,7,8,7.0,8.0,8.0,8.0,9.0,8.0,7.0,8.0,0.0,,6.0,26.0,,36,3.0,1.0,2.0,,,,,2.0,1.0,21216.0
5001,2015,10,10,9,8.0,8.0,9.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,0.0,,67,5.0,0.0,1.0,,,,,7.0,1.0,34108.0
5001,2015,7,8,2,8.0,8.0,10.0,8.0,6.0,8.0,6.0,5.0,1.0,9.0,2.0,,26.0,64,3.0,0.0,1.0,,,,,3.0,2.0,24014.0
5001,2015,7,7,8,8.0,8.0,7.0,8.0,10.0,10.0,6.0,7.0,0.0,,7.0,10.0,,32,3.0,0.0,1.0,,,,,98.0,2.0,28016.0
5001,2015,9,7,8,8.0,8.0,9.0,8.0,8.0,9.0,8.0,7.0,0.0,,7.0,26.0,,47,5.0,0.0,1.0,,,,,5.0,1.0,30606.0
5001,2015,7,7,8,9.0,9.0,9.0,8.0,8.0,7.0,6.0,6.0,0.0,,8.0,98.0,,38,2.0,0.0,1.0,,,,,4.0,2.0,30157.0
5001,2015,10,8,8,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,,9.0,15.0,,31,3.0,0.0,1.0,,,,,5.0,2.0,31312.0
5001,2015,8,7,7,7.0,8.0,9.0,7.0,8.0,8.0,9.0,8.0,0.0,,6.0,10.0,,31,4.0,0.0,1.0,,,,,7.0,1.0,10014.0
5001,2015,8,3,8,9.0,10.0,2.0,9.0,7.0,2.0,8.0,8.0,98.0,,9.0,98.0,,40,5.0,0.0,1.0,,,,,99.0,2.0,30309.0
5001,2015,9,8,9,7.0,7.0,9.0,9.0,8.0,10.0,8.0,8.0,0.0,,9.0,15.0,,47,2.0,0.0,1.0,,,,,5.0,2.0,30281.0
5001,2015,7,7,8,7.0,7.0,8.0,8.0,7.0,8.0,7.0,7.0,0.0,,8.0,10.0,,52,2.0,0.0,1.0,,,,,5.0,1.0,33855.0
5001,2015,9,8,8,10.0,9.0,3.0,7.0,7.0,10.0,9.0,9.0,0.0,,8.0,99.0,,85,4.0,0.0,1.0,,,,,99.0,2.0,34949.0
5001,2015,8,8,7,6.0,8.0,9.0,8.0,8.0,7.0,8.0,8.0,0.0,,8.0,5.0,,61,4.0,0.0,1.0,,,,,5.0,2.0,32435.0
5001,2015,8,6,8,7.0,8.0,7.0,7.0,7.0,8.0,98.0,8.0,0.0,,7.0,98.0,,37,3.0,0.0,1.0,,,,,4.0,1.0,85138.0
5001,2015,10,8,9,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,10.0,,35,4.0,1.0,1.0,,,,,4.0,2.0,37167.0
5001,2015,8,8,8,8.0,8.0,2.0,8.0,8.0,2.0,8.0,8.0,0.0,,8.0,98.0,,35,4.0,0.0,1.0,,,,,4.0,2.0,37174.0
5001,2015,9,8,7,7.0,8.0,9.0,9.0,9.0,3.0,8.0,8.0,0.0,,9.0,98.0,,67,5.0,0.0,4.0,,,,,7.0,2.0,22003.0
5001,2015,8,7,7,8.0,9.0,8.0,9.0,8.0,10.0,7.0,7.0,0.0,,8.0,26.0,,33,5.0,0.0,1.0,,,,,7.0,2.0,33626.0
5001,2015,7,7,7,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,,6.0,98.0,,50,1.0,0.0,1.0,,,,,99.0,2.0,34237.0
5001,2015,6,5,7,10.0,10.0,6.0,7.0,6.0,5.0,5.0,7.0,1.0,8.0,4.0,,10.0,50,2.0,0.0,1.0,,,,,5.0,2.0,37115.0
5001,2015,9,8,7,7.0,8.0,9.0,9.0,8.0,9.0,6.0,8.0,0.0,,8.0,98.0,,50,5.0,0.0,1.0,,,,,6.0,1.0,62704.0
5001,2015,8,8,7,9.0,8.0,9.0,8.0,8.0,9.0,7.0,7.0,1.0,8.0,8.0,5.0,,26,5.0,0.0,1.0,,,,,4.0,2.0,37912.0
5001,2015,10,10,10,10.0,10.0,10.0,10.0,10.0,10.0,8.0,8.0,0.0,,10.0,5.0,,60,5.0,0.0,1.0,,,,,7.0,1.0,30078.0
5001,2015,7,8,8,8.0,8.0,10.0,9.0,10.0,10.0,6.0,5.0,0.0,,9.0,5.0,,52,4.0,0.0,1.0,,,,,4.0,2.0,30188.0
5001,2015,6,6,6,6.0,9.0,5.0,8.0,8.0,6.0,7.0,7.0,0.0,,8.0,99.0,,36,2.0,1.0,1.0,,,,,5.0,2.0,33315.0
5001,2015,7,6,7,7.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,0.0,,8.0,98.0,,53,2.0,0.0,1.0,,,,,4.0,1.0,30096.0
5001,2015,9,9,9,7.0,7.0,9.0,9.0,9.0,10.0,9.0,10.0,0.0,,10.0,5.0,,31,3.0,0.0,1.0,,,,,6.0,2.0,21638.0
5001,2015,9,9,8,9.0,10.0,3.0,9.0,9.0,10.0,8.0,8.0,0.0,,9.0,0.0,,57,3.0,0.0,1.0,,,,,5.0,1.0,34432.0
5001,2015,7,8,8,7.0,7.0,7.0,7.0,9.0,8.0,9.0,8.0,0.0,,8.0,20.0,,35,4.0,0.0,1.0,,,,,5.0,1.0,27107.0
5001,2015,9,8,9,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,1.0,10.0,10.0,98.0,,52,4.0,0.0,1.0,,,,,3.0,2.0,30161.0
5001,2015,9,9,9,98.0,8.0,5.0,9.0,8.0,9.0,8.0,9.0,0.0,,9.0,26.0,,59,3.0,1.0,6.0,,,,,6.0,2.0,30088.0
5001,2015,9,8,8,8.0,9.0,9.0,10.0,9.0,10.0,7.0,8.0,0.0,,9.0,15.0,,54,3.0,0.0,1.0,,,,,5.0,1.0,23225.0
5001,2015,10,9,9,9.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,0.0,,10.0,26.0,,33,2.0,0.0,1.0,,,,,3.0,2.0,38375.0
5001,2015,9,9,9,9.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,0.0,,9.0,98.0,,60,4.0,0.0,1.0,,,,,5.0,2.0,31216.0
5001,2015,8,2,8,8.0,8.0,5.0,8.0,7.0,9.0,8.0,9.0,0.0,,7.0,98.0,,27,4.0,0.0,1.0,,,,,1.0,2.0,32410.0
5001,2015,8,8,8,9.0,9.0,2.0,9.0,9.0,9.0,8.0,8.0,0.0,,9.0,5.0,,41,4.0,0.0,1.0,,,,,7.0,1.0,37343.0
5001,2015,10,10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,101.0,,31,3.0,0.0,1.0,,,,,5.0,2.0,32792.0
5001,2015,9,9,9,9.0,9.0,8.0,9.0,9.0,9.0,7.0,9.0,0.0,,10.0,20.0,,38,5.0,0.0,1.0,,,,,4.0,2.0,23024.0
5001,2015,10,10,10,5.0,5.0,2.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,98.0,,73,4.0,0.0,1.0,,,,,5.0,1.0,38611.0
5001,2015,10,10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,26.0,,55,2.0,0.0,1.0,,,,,4.0,2.0,42718.0
5001,2015,8,8,8,10.0,10.0,8.0,10.0,10.0,10.0,9.0,9.0,0.0,,10.0,24.0,,26,4.0,0.0,4.0,,,,,6.0,2.0,96814.0
5001,2015,10,8,8,8.0,10.0,10.0,9.0,10.0,10.0,9.0,9.0,0.0,,10.0,26.0,,41,4.0,0.0,1.0,,,,,5.0,1.0,28147.0
5001,2015,6,6,6,10.0,9.0,8.0,8.0,8.0,9.0,7.0,8.0,0.0,,10.0,101.0,,24,3.0,0.0,1.0,,,,,1.0,2.0,31902.0
5001,2015,10,8,8,10.0,10.0,3.0,10.0,10.0,10.0,10.0,9.0,0.0,,6.0,5.0,,22,4.0,0.0,1.0,,,,,99.0,1.0,10016.0
5001,2015,10,8,10,9.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,0.0,,10.0,26.0,,61,2.0,0.0,1.0,,,,,2.0,2.0,34683.0
5001,2015,10,10,10,98.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,98.0,,65,2.0,0.0,1.0,,,,,2.0,2.0,27604.0
5001,2015,10,10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,98.0,,37,4.0,0.0,1.0,,,,,3.0,2.0,
5001,2015,10,6,8,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,10.0,,62,3.0,0.0,1.0,,,,,4.0,2.0,23233.0
5001,2015,10,10,9,5.0,5.0,5.0,10.0,10.0,9.0,10.0,10.0,0.0,,10.0,101.0,,44,3.0,0.0,1.0,,,,,2.0,2.0,30087.0
5001,2015,10,10,10,8.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,1.0,,36,4.0,0.0,1.0,,,,,7.0,1.0,20877.0
5001,2015,10,10,10,10.0,10.0,10.0,10.0,10.0,9.0,10.0,10.0,0.0,,10.0,10.0,,63,4.0,0.0,1.0,,,,,7.0,2.0,34607.0
5001,2015,10,10,9,8.0,10.0,2.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,98.0,,30,2.0,0.0,1.0,,,,,4.0,2.0,8332.0
5001,2015,10,10,10,10.0,10.0,10.0,10.0,10.0,10.0,9.0,9.0,0.0,,10.0,98.0,,69,4.0,0.0,1.0,,,,,7.0,1.0,23320.0
5001,2015,9,9,8,98.0,10.0,10.0,8.0,9.0,9.0,10.0,10.0,0.0,,98.0,,,36,3.0,0.0,1.0,,,,,1.0,1.0,32113.0
5001,2015,7,6,6,98.0,8.0,10.0,8.0,8.0,9.0,8.0,8.0,0.0,,98.0,,,68,3.0,0.0,1.0,,,,,3.0,2.0,38112.0
5001,2015,9,8,7,10.0,10.0,10.0,9.0,10.0,10.0,6.0,6.0,0.0,,5.0,,25.0,59,2.0,0.0,1.0,,,,,2.0,2.0,30253.0
5001,2015,5,4,4,8.0,7.0,10.0,7.0,6.0,6.0,6.0,6.0,1.0,1.0,4.0,,26.0,60,5.0,0.0,1.0,,,,,99.0,1.0,33566.0
5001,2015,6,4,5,98.0,6.0,7.0,5.0,7.0,7.0,8.0,8.0,98.0,,6.0,26.0,,36,2.0,0.0,1.0,,,,,1.0,2.0,34232.0
5001,2015,7,7,7,7.0,7.0,8.0,7.0,7.0,7.0,6.0,6.0,0.0,,8.0,2.0,,42,4.0,0.0,4.0,,,,,7.0,1.0,10003.0
5001,2015,7,7,6,10.0,9.0,8.0,7.0,7.0,7.0,7.0,7.0,1.0,8.0,1.0,,101.0,51,3.0,0.0,1.0,,,,,7.0,2.0,7009.0
5001,2015,2,2,2,7.0,2.0,9.0,2.0,2.0,5.0,2.0,2.0,0.0,,1.0,,98.0,31,4.0,0.0,1.0,,,,,5.0,2.0,1543.0
5001,2015,5,1,4,10.0,10.0,9.0,5.0,5.0,4.0,5.0,5.0,1.0,2.0,2.0,,26.0,52,5.0,1.0,1.0,,,,,7.0,2.0,8360.0
5001,2015,1,1,1,10.0,10.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,,101.0,27,4.0,0.0,1.0,,,,,5.0,2.0,1238.0
5001,2015,6,5,6,7.0,7.0,9.0,7.0,6.0,6.0,5.0,5.0,1.0,5.0,6.0,0.0,,39,5.0,0.0,1.0,,,,,7.0,2.0,7078.0
5001,2015,6,7,5,8.0,8.0,5.0,7.0,7.0,8.0,7.0,5.0,0.0,,5.0,,26.0,48,2.0,0.0,1.0,,,,,4.0,2.0,11701.0
5001,2015,4,4,4,6.0,6.0,7.0,6.0,6.0,7.0,4.0,5.0,0.0,,98.0,,,42,3.0,0.0,1.0,2.0,,,,4.0,2.0,33313.0
5001,2015,4,6,5,4.0,6.0,6.0,8.0,5.0,6.0,6.0,6.0,0.0,,6.0,98.0,,31,4.0,0.0,1.0,,,,,5.0,2.0,7306.0
5001,2015,5,4,4,10.0,8.0,8.0,7.0,7.0,10.0,6.0,5.0,0.0,,2.0,,26.0,52,3.0,0.0,1.0,,,,,3.0,1.0,3281.0
5001,2015,7,6,7,7.0,8.0,8.0,8.0,7.0,9.0,5.0,7.0,0.0,,5.0,,20.0,49,4.0,0.0,1.0,,,,,7.0,2.0,3062.0
5001,2015,6,6,6,7.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0,1.0,6.0,6.0,10.0,,51,5.0,0.0,2.0,,,,,6.0,2.0,10462.0
5001,2015,5,5,5,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,,6.0,98.0,,32,5.0,0.0,1.0,,,,,99.0,2.0,8003.0
5001,2015,7,5,4,7.0,7.0,4.0,7.0,7.0,5.0,7.0,7.0,0.0,,7.0,98.0,,26,5.0,0.0,1.0,,,,,4.0,2.0,7094.0
5001,2015,7,7,7,6.0,6.0,7.0,6.0,7.0,7.0,7.0,7.0,0.0,,7.0,98.0,,43,2.0,0.0,1.0,,,,,5.0,2.0,1603.0
5001,2015,7,7,6,9.0,10.0,9.0,7.0,7.0,10.0,8.0,8.0,0.0,,6.0,5.0,,67,3.0,0.0,1.0,,,,,4.0,1.0,8260.0
5001,2015,7,6,7,8.0,8.0,9.0,7.0,9.0,7.0,6.0,6.0,0.0,,6.0,10.0,,67,4.0,0.0,1.0,,,,,2.0,2.0,8757.0
5001,2015,8,8,6,8.0,8.0,10.0,8.0,10.0,10.0,7.0,7.0,0.0,,8.0,15.0,,55,5.0,0.0,1.0,,,,,6.0,1.0,
5001,2015,8,8,8,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,,8.0,0.0,,64,5.0,0.0,1.0,,,,,7.0,2.0,19053.0
5001,2015,7,7,8,8.0,8.0,7.0,8.0,9.0,9.0,8.0,8.0,0.0,,7.0,0.0,,37,3.0,0.0,1.0,,,,,7.0,1.0,7405.0
5001,2015,9,8,7,9.0,9.0,8.0,9.0,9.0,10.0,98.0,98.0,0.0,,7.0,98.0,,43,5.0,0.0,1.0,,,,,7.0,1.0,8003.0
5001,2015,6,5,7,10.0,10.0,10.0,8.0,8.0,10.0,6.0,6.0,0.0,,6.0,10.0,,37,4.0,0.0,4.0,,,,,1.0,1.0,96815.0
5001,2015,7,7,7,8.0,8.0,9.0,8.0,8.0,8.0,7.0,7.0,1.0,8.0,7.0,10.0,,60,5.0,0.0,1.0,,,,,7.0,2.0,19301.0
5001,2015,7,7,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,,7.0,0.0,,29,4.0,0.0,4.0,,,,,3.0,1.0,2191.0
5001,2015,7,5,5,9.0,10.0,10.0,7.0,9.0,10.0,5.0,7.0,0.0,,5.0,,10.0,57,4.0,0.0,1.0,,,,,7.0,1.0,8882.0
5001,2015,7,8,7,9.0,7.0,9.0,9.0,8.0,9.0,6.0,7.0,0.0,,7.0,10.0,,29,3.0,0.0,1.0,,,,,3.0,2.0,28791.0
5001,2015,8,6,9,8.0,8.0,9.0,7.0,8.0,7.0,9.0,9.0,98.0,,7.0,3.0,,27,5.0,0.0,1.0,,,,,2.0,2.0,11783.0
5001,2015,10,5,10,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0,,10.0,10.0,,70,5.0,0.0,1.0,,,,,7.0,1.0,8850.0
5001,2015,8,7,8,9.0,8.0,9.0,9.0,9.0,9.0,8.0,8.0,0.0,,9.0,5.0,,67,4.0,0.0,1.0,,,,,6.0,2.0,34950.0
5001,2015,8,8,8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,0.0,,8.0,5.0,,66,5.0,0.0,3.0,,,,,3.0,2.0,8302.0
5001,2015,8,7,8,8.0,8.0,7.0,7.0,8.0,10.0,8.0,8.0,0.0,,10.0,98.0,,31,4.0,0.0,1.0,,,,,2.0,2.0,18940.0
5001,2015,6,8,8,7.0,6.0,7.0,8.0,7.0,9.0,8.0,8.0,0.0,,7.0,24.0,,25,4.0,0.0,4.0,,,,,5.0,2.0,19438.0
5001,2015,8,8,7,6.0,8.0,7.0,9.0,9.0,9.0,7.0,6.0,0.0,,7.0,10.0,,43,5.0,0.0,1.0,,,,,7.0,1.0,11375.0
5001,2015,8,8,8,6.0,8.0,10.0,8.0,9.0,8.0,7.0,6.0,1.0,8.0,8.0,98.0,,66,3.0,0.0,1.0,,,,,5.0,1.0,7604.0
5001,2015,9,8,8,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,,9.0,26.0,,45,4.0,0.0,1.0,4.0,,,,7.0,1.0,7030.0
5001,2015,7,5,9,8.0,10.0,10.0,9.0,9.0,10.0,7.0,9.0,0.0,,10.0,5.0,,66,2.0,0.0,1.0,,,,,2.0,1.0,3904.0
5001,2015,7,7,6,9.0,9.0,9.0,9.0,7.0,6.0,8.0,7.0,1.0,9.0,7.0,26.0,,35,3.0,0.0,1.0,,,,,7.0,2.0,7716.0
5001,2015,9,6,6,8.0,9.0,8.0,8.0,9.0,8.0,9.0,8.0,0.0,,8.0,5.0,,29,5.0,1.0,99.0,,,,,6.0,2.0,8840.0
5001,2015,9,7,8,7.0,8.0,9.0,8.0,9.0,9.0,10.0,10.0,0.0,,8.0,5.0,,63,4.0,0.0,1.0,,,,,7.0,2.0,7755.0
5001,2015,8,8,8,7.0,7.0,7.0,8.0,8.0,9.0,8.0,8.0,0.0,,9.0,10.0,,56,2.0,0.0,1.0,,,,,5.0,2.0,3301.0
5001,2015,7,6,8,8.0,7.0,9.0,8.0,9.0,9.0,6.0,6.0,1.0,10.0,9.0,98.0,,74,4.0,0.0,1.0,,,,,6.0,1.0,7009.0
5001,2015,6,3,7,9.0,8.0,6.0,6.0,7.0,8.0,7.0,9.0,1.0,10.0,9.0,10.0,,41,4.0,0.0,1.0,,,,,6.0,2.0,19904.0
5001,2015,8,7,6,10.0,9.0,5.0,9.0,9.0,8.0,7.0,7.0,0.0,,8.0,1.0,,51,5.0,0.0,1.0,,,,,99.0,2.0,1746.0
5001,2015,9,8,8,9.0,9.0,10.0,9.0,9.0,10.0,8.0,8.0,0.0,,9.0,26.0,,35,4.0,0.0,1.0,,,,,7.0,2.0,33544.0
5001,2015,8,8,8,6.0,8.0,7.0,8.0,7.0,9.0,8.0,8.0,0.0,,9.0,98.0,,31,4.0,0.0,1.0,,,,,7.0,2.0,11787.0
5001,2015,8,8,8,5.0,9.0,10.0,10.0,10.0,10.0,7.0,10.0,1.0,8.0,9.0,98.0,,27,2.0,0.0,1.0,,,,,1.0,2.0,8260.0
5001,2015,9,9,8,10.0,9.0,10.0,9.0,9.0,10.0,9.0,9.0,0.0,,9.0,101.0,,41,5.0,0.0,1.0,,,,,6.0,2.0,7039.0
5001,2015,9,8,8,9.0,9.0,8.0,9.0,10.0,9.0,8.0,8.0,0.0,,9.0,10.0,,49,4.0,0.0,2.0,,,,,3.0,2.0,10462.0
5001,2015,9,9,7,7.0,10.0,10.0,8.0,9.0,10.0,10.0,10.0,0.0,,9.0,10.0,,66,5.0,0.0,1.0,,,,,7.0,1.0,1605.0
5001,2015,10,9,9,9.0,10.0,9.0,10.0,10.0,9.0,10.0,10.0,0.0,,10.0,20.0,,56,3.0,0.0,1.0,,,,,7.0,2.0,8857.0
5001,2015,9,9,9,10.0,10.0,9.0,10.0,9.0,9.0,10.0,9.0,0.0,,10.0,15.0,,43,3.0,0.0,1.0,,,,,2.0,1.0,8332.0
5001,2015,8,8,8,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,,9.0,10.0,,45,4.0,0.0,1.0,,,,,3.0,1.0,4240.0
5001,2015,8,9,8,8.0,8.0,9.0,8.0,9.0,10.0,8.0,8.0,0.0,,8.0,25.0,,38,5.0,0.0,1.0,,,,,6.0,1.0,11733.0
5001,2015,7,7,7,10.0,9.0,8.0,9.0,10.0,9.0,4.0,4.0,1.0,10.0,8.0,26.0,,40,4.0,0.0,2.0,,,,,5.0,2.0,10302.0
5001,2015,9,9,9,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,,9.0,25.0,,51,3.0,0.0,1.0,,,,,7.0,1.0,3246.0
5001,2015,9,3,8,9.0,9.0,4.0,9.0,9.0,2.0,8.0,7.0,0.0,,9.0,10.0,,54,2.0,0.0,1.0,,,,,7.0,1.0,6524.0
